Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S03874,21,89,70,84,7.2,1
S03875,17,77,66,76,2.8,1
S03876,21,77,80,87,5.0,1
S03877,22,79,97,74,6.1,1
S03878,21,79,85,100,8.9,1
S03879,16,98,100,92,8.9,1
S03880,18,100,84,60,7.6,1
S03881,21,56,34,60,0.8,1
S03882,18,69,80,77,6.0,1
S03883,18,89,87,97,8.0,1
S03884,17,58,65,56,0.7,1
S03885,18,63,71,80,5.7,1
S03886,16,83,83,72,8.6,1
S03887,19,96,90,67,5.0,1
S03888,19,41,55,70,0.5,1
S03889,20,49,36,48,0.6,1
S03890,22,62,80,85,4.5,1
S03891,21,53,75,79,2.0,1
S03892,22,77,93,95,6.8,1
S03893,16,89,77,100,7.2,1
S03894,18,80,65,76,2.2,1
S03895,19,93,97,93,8.9,1
S03896,22,66,86,82,4.7,1
S03897,16,81,70,67,1.9,1
S03898,19,61,96,81,7.8,1
S03899,18,95,79,94,8.0,1
S03900,22,69,55,86,6.6,1
S03901,19,89,100,97,8.6,1
S03902,21,92,74,82,7.5,1
S03903,21,71,89,87,8.9,1
S03904,20,75,84,77,4.6,1
S03905,20,88,86,83,7.6,1
S03906,19,100,100,100,10.0,1
S03907,16,100,100,100,7.4,1
S03908,21,43,70,65,1.6,1
S03909,16,94,69,76,5.4,1
S03910,16,79,63,84,6.1,1
S03911,19,54,73,62,2.2,1
S03912,16,98,94,86,9.6,1
S03913,21,48,49,68,2.2,1
S03914,18,49,80,63,2.2,1
S03915,20,71,100,91,9.2,1
S03916,18,81,75,80,4.9,1
S03917,16,63,87,29,1.1,1
S03918,18,70,93,59,6.2,1
S03919,21,98,69,71,6.2,1
S03920,21,51,75,67,1.1,1
S03921,16,100,97,83,9.7,1
S03922,19,79,100,100,5.7,1
S03923,18,70,90,88,5.8,1
S03924,19,75,83,99,5.4,1
S03925,19,65,86,90,6.3,1
S03926,17,70,54,52,3.0,1
S03927,16,68,63,57,3.2,1
S03928,20,83,80,72,5.4,1
S03929,21,98,72,73,8.2,1
S03930,21,60,66,75,1.0,1
S03931,16,62,72,78,6.2,1
S03932,22,99,83,88,8.2,1
S03933,22,63,73,82,2.0,1
S03934,22,35,53,83,0.6,1
S03935,20,73,76,68,3.5,1
S03936,21,84,82,65,6.1,1
S03937,16,58,51,53,1.8,1
S03938,21,71,85,87,4.5,1
S03939,19,71,90,81,5.7,1
S03940,18,85,92,70,6.2,1
S03941,18,69,92,78,3.1,1
S03942,21,61,68,62,4.3,1
S03943,17,100,64,66,7.9,1
S03944,20,85,85,68,9.4,1
S03945,22,57,100,72,8.7,1
S03946,20,73,78,92,5.9,1
S03947,20,85,57,72,4.4,1
S03948,19,67,51,71,3.7,1
S03949,20,42,81,67,1.7,1
S03950,18,49,70,54,1.5,1
S03951,19,70,78,77,7.0,1
S03952,16,60,91,65,3.0,1
S03953,20,63,100,59,2.9,1
S03954,20,100,100,87,10.0,1
S03955,16,66,75,66,2.3,1
S03956,20,65,71,63,1.9,1
S03957,16,82,73,69,1.4,1
S03958,19,89,100,74,6.0,1
S03959,18,90,70,98,6.5,1
S03960,16,49,68,61,4.0,1
S03961,17,68,78,72,5.6,1
S03962,16,68,94,90,8.0,1
S03963,20,79,100,93,8.3,1
S03964,22,100,98,77,9.6,1
S03965,22,83,96,85,8.3,1
S03966,19,91,88,88,5.9,1
S03967,21,72,66,49,2.2,1
S03968,19,61,57,64,1.4,1
S03969,21,72,62,47,1.0,1
S03970,22,99,75,73,6.8,1
S03971,22,93,81,87,8.2,1
S03972,16,79,82,75,5.3,1
S03973,18,67,55,51,1.0,1
S03974,17,61,100,91,5.6,1
S03975,19,91,94,86,9.4,1
S03976,20,80,97,86,6.2,1
S03977,21,83,73,100,8.2,1
S03978,20,78,73,78,8.1,1
S03979,18,100,91,97,9.4,1
S03980,21,88,98,90,7.8,1
S03981,19,89,80,69,7.6,1
S03982,16,83,66,82,2.7,1
S03983,20,57,73,65,1.1,1
S03984,18,72,73,71,5.4,1
S03985,19,78,54,48,1.7,1
S03986,22,76,100,77,9.6,1
S03987,22,69,54,69,3.3,1
S03988,19,81,85,73,8.6,1
S03989,19,75,74,80,4.2,1
S03990,19,76,77,67,3.6,1
S03991,21,100,100,73,9.4,1
S03992,19,83,84,66,4.0,1
S03993,20,69,69,62,4.2,1
S03994,18,59,74,51,1.5,1
S03995,21,89,89,58,6.9,1
S03996,19,78,78,71,3.2,1
S03997,17,64,73,69,6.1,1
S03998,17,83,88,100,6.1,1
S03999,18,79,83,94,7.3,1
S04000,22,86,86,100,7.6,1
S04001,16,72,80,85,5.4,1
S04002,16,61,96,65,3.6,1
S04003,22,77,78,91,8.5,1
S04004,21,67,84,68,3.4,1
S04005,21,81,94,81,5.3,1
S04006,21,65,83,84,4.3,1
S04007,16,100,83,94,8.6,1
S04008,17,100,95,75,4.6,1
S04009,16,77,69,74,4.2,1
S04010,20,83,92,85,7.1,1
S04011,19,69,82,92,6.2,1
S04012,21,65,58,59,1.5,1
S04013,17,94,84,74,5.3,1
S04014,18,100,100,78,7.5,1
S04015,18,100,98,93,9.9,1
S04016,19,91,100,88,6.5,1
S04017,17,76,70,76,4.0,1
S04018,16,53,68,68,2.6,1
S04019,16,89,76,100,8.8,1
S04020,20,85,81,78,8.2,1
S04021,20,65,65,52,2.7,1
S04022,16,56,62,71,2.4,1
S04023,18,93,73,83,7.3,1
S04024,21,66,61,69,3.5,1
S04025,18,64,66,56,3.4,1
S04026,20,54,78,68,1.9,1
S04027,19,70,50,89,3.0,1
S04028,16,91,49,60,4.6,1
S04029,20,85,64,82,7.5,1
S04030,20,73,61,73,3.7,1
S04031,21,93,78,67,3.6,1
S04032,16,82,65,72,3.2,1
S04033,21,82,72,71,5.0,1
S04034,16,70,61,69,2.2,1
S04035,21,68,54,74,5.1,1
S04036,18,75,95,77,7.2,1
S04037,19,60,76,62,0.8,1
S04038,19,59,55,67,0.6,1
S04039,16,50,63,47,1.2,1
S04040,17,86,80,86,5.6,1
S04041,22,86,77,80,8.6,1
S04042,20,71,54,68,0.5,1
S04043,20,92,100,83,9.4,1
S04044,16,59,63,73,1.5,1
S04045,21,78,92,87,8.5,1
S04046,17,65,68,66,5.1,1
S04047,18,98,78,77,6.8,1
S04048,21,80,85,90,5.4,1
S04049,21,80,66,77,5.0,1
S04050,16,100,100,82,8.4,1
S04051,16,70,67,97,7.7,1
S04052,20,83,69,86,5.1,1
S04053,16,42,45,56,1.6,1
S04054,16,56,79,63,1.6,1
S04055,16,74,87,67,8.1,1
S04056,20,87,74,87,5.5,1
S04057,18,53,81,76,5.1,1
S04058,18,80,100,90,7.0,1
S04059,22,76,93,67,8.7,1
S04060,22,71,95,78,6.5,1
S04061,16,77,83,86,7.7,1
S04062,22,100,75,62,7.8,1
S04063,20,67,75,80,3.9,1
S04064,18,88,60,66,3.1,1
S04065,21,100,96,67,8.1,1
S04066,18,97,68,67,4.1,1
S04067,18,91,91,94,9.1,1
S04068,20,62,35,54,1.2,1
S04069,22,64,60,63,1.1,1
S04070,21,88,89,85,9.3,1
S04071,20,87,96,60,6.7,1
S04072,16,60,83,80,4.1,1
S04073,19,63,87,94,7.7,1
S04074,18,91,64,95,6.9,1
S04075,19,73,73,78,5.5,1
S04076,20,49,76,70,1.4,1
S04077,20,78,86,68,8.2,1
S04078,20,100,77,90,8.7,1
S04079,19,69,79,63,2.1,1
S04080,20,71,70,87,8.6,1
S04081,16,76,89,76,8.8,1
S04082,20,74,85,91,5.7,1
S04083,17,88,84,63,6.7,1
S04084,22,62,58,76,4.1,1
S04085,19,66,58,60,3.2,1
S04086,17,86,77,100,7.4,1
S04087,20,91,99,95,8.7,1
S04088,16,53,85,81,6.7,1
S04089,18,79,73,66,5.4,1
S04090,21,42,70,76,2.0,1
S04091,22,56,52,27,1.0,1
S04092,21,68,84,79,4.7,1
S04093,20,46,66,69,1.0,1
S04094,22,89,77,84,5.9,1
S04095,22,58,71,82,4.1,1
S04096,16,80,82,78,7.7,1
S04097,22,79,82,77,3.4,1
S04098,19,73,83,72,6.1,1
S04099,17,68,76,69,5.6,1
S04100,17,54,47,50,0.5,1
S04101,17,66,69,61,1.2,1
S04102,19,86,76,83,3.3,1
S04103,21,79,85,100,8.9,1
S04104,16,52,59,63,1.9,1
S04105,22,81,83,76,7.3,1
S04106,19,97,80,100,9.7,1
S04107,17,78,88,90,8.0,1
S04108,20,74,48,69,2.8,1
S04109,18,80,76,77,9.1,1
S04110,22,38,56,80,1.4,1
S04111,19,81,68,77,4.9,1
S04112,19,98,96,88,8.9,1
S04113,16,94,85,87,6.6,1
S04114,16,49,90,74,4.4,1
S04115,19,60,71,87,3.3,1
S04116,17,68,75,84,4.1,1
S04117,18,97,63,71,5.3,1
S04118,22,67,56,72,3.5,1
S04119,16,78,95,85,9.7,1
S04120,22,96,94,100,9.4,1
S04121,17,100,94,80,8.8,1
S04122,22,86,89,73,4.5,1
S04123,20,90,71,87,7.1,1
S04124,16,95,100,95,9.1,1
S04125,17,62,72,95,8.6,1
S04126,17,73,78,83,4.4,1
S04127,18,64,48,73,1.6,1
S04128,18,58,70,59,1.2,1
S04129,20,87,62,73,6.0,1
S04130,17,79,49,82,6.6,1
S04131,21,85,91,81,8.6,1
S04132,17,81,68,63,3.3,1
S04133,18,58,78,62,2.1,1
S04134,21,72,74,96,4.1,1
S04135,16,81,63,89,3.9,1
S04136,16,50,57,63,1.8,1
S04137,22,69,100,59,6.9,1
S04138,19,92,67,70,5.3,1
S04139,18,77,91,93,7.4,1
S04140,19,79,77,55,3.9,1
S04141,21,48,77,78,3.6,1
S04142,18,45,82,82,5.0,1
S04143,20,95,87,88,8.8,1
S04144,17,57,39,62,0.9,1
S04145,20,92,90,76,8.1,1
S04146,21,93,72,80,4.0,1
S04147,18,75,91,91,8.6,1
S04148,21,88,95,81,8.1,1
S04149,17,88,66,64,3.8,1
S04150,16,70,77,70,7.1,1
S04151,16,56,75,70,2.0,1
S04152,21,70,87,87,9.0,1
S04153,19,99,67,72,4.3,1
S04154,18,48,68,58,4.8,1
S04155,18,93,91,71,7.2,1
S04156,16,72,86,73,8.3,1
S04157,22,53,94,77,2.7,1
S04158,20,95,84,84,6.8,1
S04159,22,63,58,70,4.2,1
S04160,17,79,67,85,4.0,1
S04161,20,100,92,93,7.1,1
S04162,20,74,66,86,4.2,1
S04163,21,81,71,69,3.8,1
S04164,16,90,100,71,8.4,1
S04165,22,63,76,84,1.5,1
S04166,22,75,77,88,6.9,1
S04167,16,90,65,75,2.9,1
S04168,22,66,60,69,0.6,1
S04169,16,70,81,97,2.1,1
S04170,21,89,68,79,6.3,1
S04171,19,76,89,99,7.2,1
S04172,20,69,60,53,0.7,1
S04173,21,77,49,72,0.8,1
S04174,18,75,100,100,9.1,1
S04175,17,66,73,63,1.2,1
S04176,19,92,100,68,9.0,1
S04177,18,60,81,75,2.7,1
S04178,20,72,86,82,7.5,1
S04179,22,81,77,80,3.4,1
S04180,16,92,94,83,8.7,1
S04181,20,81,73,100,7.2,1
S04182,21,79,58,75,4.3,1
S04183,17,58,66,73,1.2,1
S04184,21,77,87,73,7.5,1
S04185,19,82,77,68,6.4,1
S04186,19,57,58,47,0.5,1
S04187,17,36,81,48,0.6,1
S04188,18,80,62,94,8.2,1
S04189,18,52,76,63,3.0,1
S04190,19,61,92,67,6.5,1
S04191,19,80,87,68,4.8,1
S04192,22,82,74,96,8.7,1
S04193,16,100,88,97,9.2,1
S04194,22,73,91,100,10.0,1
S04195,22,59,68,63,2.0,1
S04196,18,82,77,100,8.7,1
S04197,17,48,73,82,3.0,1
S04198,18,79,70,67,6.1,1
S04199,16,58,74,86,5.3,1
S04200,21,60,76,62,0.7,1
S04201,19,100,100,88,9.4,1
S04202,19,63,63,64,1.2,1
S04203,16,88,67,75,7.0,1
S04204,22,99,91,97,8.0,1
S04205,17,87,93,80,8.1,1
S04206,19,52,39,60,1.8,1
S04207,20,67,79,84,4.8,1
S04208,22,82,76,100,8.4,1
S04209,19,56,52,65,3.4,1
S04210,20,84,62,62,4.9,1
S04211,16,74,43,82,3.1,1
S04212,16,55,71,78,4.9,1
S04213,22,81,79,94,8.9,1
S04214,19,61,89,76,4.8,1
S04215,18,82,75,85,5.8,1
S04216,20,85,65,78,4.3,1
S04217,17,80,57,70,4.9,1
S04218,19,49,54,70,0.6,1
S04219,17,64,85,76,3.2,1
S04220,19,57,93,71,4.6,1
S04221,18,65,77,79,6.5,1
S04222,18,84,74,67,4.8,1
S04223,22,87,79,77,3.7,1
S04224,22,63,61,79,4.2,1
S04225,18,67,72,69,2.8,1
S04226,21,100,100,77,9.3,1
S04227,18,57,87,55,5.5,1
S04228,16,45,68,59,0.6,1
S04229,16,82,76,65,0.7,1
S04230,21,82,100,98,9.7,1
S04231,20,61,64,81,2.6,1
S04232,17,81,74,82,8.2,1
S04233,19,35,60,46,1.1,1
S04234,19,93,81,84,9.3,1
S04235,21,90,87,100,8.8,1
S04236,16,81,69,97,5.9,1
S04237,22,56,55,67,0.6,1
S04238,19,61,50,65,2.9,1
S04239,16,66,65,73,4.4,1
S04240,20,69,80,95,4.9,1
S04241,17,56,77,73,3.3,1
S04242,20,48,65,58,0.8,1
S04243,21,68,76,94,6.1,1
S04244,18,84,79,56,5.5,1
S04245,18,71,92,59,3.2,1
S04246,18,59,52,54,0.9,1
S04247,20,100,100,100,9.9,1
S04248,19,64,59,70,5.1,1
S04249,17,99,66,65,7.7,1
S04250,18,71,73,68,4.8,1
S04251,21,60,60,58,0.9,1
S04252,21,77,56,70,3.4,1
S04253,18,63,66,73,3.5,1
S04254,18,76,94,98,8.5,1
S04255,17,71,71,78,6.7,1
S04256,18,42,81,64,3.1,1
S04257,17,100,100,92,9.7,1
S04258,21,76,86,74,3.6,1
S04259,18,100,84,85,10.0,1
S04260,20,100,86,73,10.0,1
S04261,22,72,64,62,2.3,1
S04262,20,68,67,80,3.5,1
S04263,21,81,72,75,5.1,1
S04264,17,95,92,95,6.8,1
S04265,20,79,85,83,5.5,1
S04266,17,88,83,85,9.7,1
S04267,20,82,71,100,7.4,1
S04268,20,74,52,58,2.5,1
S04269,17,55,52,46,1.5,1
S04270,19,94,94,86,7.0,1
S04271,20,86,66,58,2.0,1
S04272,18,98,99,85,8.0,1
S04273,22,78,50,59,3.5,1
S04274,21,74,74,72,3.6,1
S04275,19,48,62,67,0.6,1
S04276,17,73,99,90,7.2,1
S04277,19,51,58,53,1.6,1
S04278,16,93,81,70,7.8,1
S04279,16,71,95,81,5.2,1
S04280,20,87,85,81,8.0,1
S04281,20,84,82,73,6.0,1
S04282,18,50,68,63,1.3,1
S04283,22,80,67,83,7.8,1
S04284,21,64,62,68,1.2,1
S04285,19,72,61,81,5.0,1
S04286,16,61,64,78,2.1,1
S04287,20,73,82,81,7.6,1
S04288,21,90,86,100,9.2,1
S04289,19,98,87,85,5.8,1
S04290,20,72,79,87,5.5,1
S04291,20,72,74,73,7.8,1
S04292,16,68,46,60,0.5,1
S04293,16,98,100,100,9.2,1
S04294,20,67,66,53,2.4,1
S04295,17,78,77,100,9.8,1
S04296,20,71,81,100,7.5,1
S04297,21,68,85,93,7.9,1
S04298,20,87,68,67,6.7,1
S04299,18,87,68,74,5.0,1
S04300,22,84,90,88,5.9,1
S04301,18,82,90,48,0.9,1
S04302,18,75,85,88,6.4,1
S04303,17,77,65,82,6.4,1
S04304,17,92,89,83,9.0,1
S04305,20,73,79,65,5.3,1
S04306,18,66,71,80,1.2,1
S04307,17,61,80,79,3.4,1
S04308,16,65,99,80,6.7,1
S04309,20,45,68,69,2.8,1
S04310,21,74,69,67,3.2,1
S04311,22,82,66,67,8.3,1
S04312,19,65,68,94,6.1,1
S04313,20,69,61,79,5.3,1
S04314,19,92,60,82,3.5,1
S04315,18,71,71,79,7.4,1
S04316,22,77,56,71,3.2,1
S04317,19,90,99,88,7.5,1
S04318,18,76,38,75,1.2,1
S04319,16,88,88,100,8.7,1
S04320,19,57,87,73,5.2,1
S04321,22,86,71,71,4.7,1
S04322,20,77,97,77,6.3,1
S04323,18,96,74,74,6.4,1
S04324,20,72,85,95,1.8,1
S04325,22,98,67,66,7.7,1
S04326,17,96,85,99,3.1,1
S04327,18,95,81,96,9.1,1
S04328,19,100,100,86,8.3,1
S04329,18,65,66,63,3.8,1
S04330,20,94,100,86,8.2,1
S04331,16,65,87,66,3.9,1
S04332,18,67,56,80,1.5,1
S04333,19,98,100,98,9.6,1
S04334,17,57,82,100,6.7,1
S04335,21,67,58,72,4.8,1
S04336,16,75,79,75,4.3,1
S04337,17,42,58,70,3.6,1
S04338,18,93,86,87,9.8,1
S04339,20,74,53,54,1.8,1
S04340,22,85,75,79,3.5,1
S04341,20,66,65,80,5.1,1
S04342,19,91,61,75,5.0,1
S04343,20,89,63,82,5.0,1
S04344,16,38,57,63,2.2,1
S04345,20,64,70,66,1.9,1
S04346,19,69,79,79,2.9,1
S04347,21,100,100,100,9.2,1
S04348,18,65,63,82,1.6,1
S04349,22,100,86,72,7.7,1
S04350,18,76,84,74,7.7,1
S04351,20,69,93,74,8.2,1
S04352,17,83,100,81,8.9,1
S04353,18,86,67,66,3.0,1
S04354,21,77,73,73,2.6,1
S04355,20,100,61,88,4.9,1
S04356,22,50,79,65,3.0,1
S04357,19,97,88,90,7.5,1
S04358,21,90,69,95,6.5,1
S04359,20,87,100,83,8.8,1
S04360,21,70,47,61,1.3,1
S04361,18,93,65,90,9.2,1
S04362,22,74,80,52,3.3,1
S04363,19,84,81,82,5.2,1
S04364,20,86,60,62,4.7,1
S04365,16,87,91,93,7.7,1
S04366,19,94,88,70,4.5,1
S04367,16,90,96,85,9.5,1
S04368,21,100,100,78,9.1,1
S04369,17,77,80,94,8.8,1
S04370,19,48,35,70,1.2,1
S04371,21,78,73,83,8.6,1
S04372,16,98,59,100,7.9,1
S04373,18,51,88,65,1.5,1
S04374,18,79,63,65,1.5,1
S04375,17,55,86,65,1.5,1
S04376,19,62,55,54,0.6,1
S04377,19,85,68,67,5.7,1
S04378,19,82,73,87,9.7,1
S04379,21,57,70,82,4.7,1
S04380,22,81,88,58,5.6,1
S04381,22,90,91,75,9.7,1
S04382,17,73,49,63,2.9,1
S04383,19,74,98,68,8.7,1
S04384,21,74,89,63,5.7,1
S04385,18,76,73,88,5.9,1
S04386,16,41,64,67,3.8,1
S04387,21,90,59,69,5.8,1
S04388,22,51,69,65,1.2,1
S04389,22,100,81,86,7.8,1
S04390,18,59,37,83,3.2,1
S04391,18,84,73,69,8.9,1
S04392,16,56,79,63,4.0,1
S04393,18,76,60,60,1.9,1
S04394,17,89,70,87,7.1,1
S04395,16,80,66,99,2.1,1
S04396,18,83,76,91,7.7,1
S04397,20,93,86,88,9.7,1
S04398,21,66,84,72,7.9,1
S04399,18,50,80,48,0.7,1
S04400,17,82,100,90,6.2,1
S04401,19,88,60,74,7.1,1
S04402,18,100,88,83,8.3,1
S04403,22,37,43,81,1.0,1
S04404,22,78,64,57,5.1,1
S04405,22,73,56,81,5.6,1
S04406,19,64,55,57,2.1,1
S04407,22,71,56,90,3.6,1
S04408,20,72,87,65,4.7,1
S04409,18,75,79,94,8.4,1
S04410,22,76,69,70,9.3,1
S04411,16,78,82,98,6.5,1
S04412,19,55,71,84,4.3,1
S04413,20,65,65,63,2.9,1
S04414,16,91,100,96,9.8,1
S04415,16,65,100,100,9.8,1
S04416,16,100,89,91,9.3,1
S04417,16,88,91,81,8.0,1
S04418,18,40,68,70,3.6,1
S04419,22,91,95,88,8.3,1
S04420,21,70,56,75,4.4,1
S04421,18,54,78,76,3.6,1
S04422,18,89,89,73,7.6,1
S04423,20,49,50,57,1.3,1
S04424,20,61,87,59,1.0,1
S04425,22,66,59,81,4.8,1
S04426,21,63,79,58,4.7,1
S04427,20,91,80,90,9.0,1
S04428,22,42,70,74,1.7,1
S04429,22,61,87,66,1.7,1
S04430,17,70,74,67,1.9,1
S04431,21,73,59,59,0.8,1
S04432,20,73,73,65,1.2,1
S04433,21,98,76,77,6.8,1
S04434,18,68,80,73,4.6,1
S04435,18,74,88,80,7.8,1
S04436,21,100,80,90,9.9,1
S04437,17,76,100,78,6.8,1
S04438,17,59,76,50,1.0,1
S04439,21,70,52,48,1.5,1
S04440,20,100,100,89,8.9,1
S04441,19,83,64,84,5.5,1
S04442,17,91,94,100,8.3,1
S04443,16,76,90,100,8.6,1
S04444,18,100,100,100,9.3,1
S04445,21,98,97,93,9.5,1
S04446,16,74,60,80,5.8,1
S04447,21,64,83,63,3.7,1
S04448,22,89,88,81,9.6,1
S04449,18,78,73,80,5.7,1
S04450,18,42,62,54,1.1,1
S04451,17,96,75,80,6.6,1
S04452,17,92,100,52,6.1,1
S04453,16,89,100,94,9.0,1
S04454,22,77,69,70,6.7,1
S04455,21,70,63,56,3.8,1
S04456,22,96,78,99,9.7,1
S04457,18,84,99,97,8.1,1
S04458,16,93,81,80,6.5,1
S04459,19,51,58,63,3.3,1
S04460,16,62,91,81,4.0,1
S04461,20,92,89,74,6.9,1
S04462,16,64,64,62,1.2,1
S04463,22,58,70,84,2.9,1
S04464,20,89,68,87,7.3,1
S04465,20,66,83,76,5.1,1
S04466,20,68,68,71,4.3,1
S04467,19,75,75,67,1.9,1
S04468,16,85,83,78,4.7,1
S04469,22,90,86,73,7.8,1
S04470,16,54,67,83,3.0,1
S04471,19,53,79,57,0.6,1
S04472,18,84,67,80,6.9,1
S04473,17,100,87,100,9.7,1
S04474,22,59,95,79,6.3,1
S04475,22,51,81,75,1.6,1
S04476,16,83,69,71,3.5,1
S04477,17,100,82,89,8.7,1
S04478,21,65,59,71,2.7,1
S04479,21,99,64,84,6.3,1
S04480,19,63,97,80,4.3,1
S04481,21,47,65,80,2.5,1
S04482,22,97,94,97,8.2,1
S04483,21,100,92,76,7.6,1
S04484,18,98,100,98,6.8,1
S04485,18,55,62,50,2.7,1
S04486,18,63,58,58,1.4,1
S04487,21,89,90,78,6.0,1
S04488,19,82,58,66,5.8,1
S04489,20,82,84,70,2.3,1
S04490,20,54,82,71,1.0,1
S04491,17,59,65,56,1.3,1
S04492,20,97,83,97,9.9,1
S04493,20,97,97,94,7.9,1
S04494,18,90,90,68,9.3,1
S04495,18,76,68,70,2.4,1
S04496,21,100,96,95,9.6,1
S04497,17,56,56,56,1.9,1
S04498,16,74,81,64,5.3,1
S04499,22,100,71,79,8.4,1
S04500,17,93,45,70,3.8,1
S04501,17,81,78,66,4.5,1
S04502,19,52,76,72,1.7,1
S04503,21,64,57,70,1.7,1
S04504,19,92,74,85,6.4,1
S04505,17,73,91,96,6.9,1
S04506,17,74,87,92,7.9,1
S04507,17,74,72,82,5.8,1
S04508,20,89,86,68,6.6,1
S04509,22,41,59,75,0.6,1
S04510,22,55,50,80,2.0,1
S04511,19,98,93,88,9.9,1
S04512,17,73,64,55,1.2,1
S04513,22,86,77,90,6.9,1
S04514,18,68,76,47,2.2,1
S04515,22,96,91,88,7.3,1
S04516,21,100,81,100,7.2,1
S04517,21,84,69,64,2.7,1
S04518,22,43,64,73,3.1,1
S04519,18,83,80,83,6.7,1
S04520,21,83,71,85,4.2,1
S04521,20,85,44,69,2.3,1
S04522,22,93,86,80,7.5,1
S04523,20,53,68,50,2.0,1
S04524,22,81,100,89,8.6,1
S04525,16,68,83,77,5.4,1
S04526,16,65,55,42,1.5,1
S04527,16,78,64,72,7.1,1
S04528,21,40,65,71,5.4,1
S04529,20,54,64,64,3.3,1
S04530,20,68,68,74,4.5,1
S04531,20,52,67,69,3.3,1
S04532,18,52,64,69,3.0,1
S04533,20,88,62,92,2.1,1
S04534,18,70,67,68,3.9,1
S04535,16,62,68,60,2.9,1
S04536,16,91,73,100,7.0,1
S04537,21,97,68,99,7.0,1
S04538,22,100,74,65,5.3,1
S04539,16,100,92,99,7.9,1
S04540,22,94,76,67,8.5,1
S04541,22,61,73,100,6.0,1
S04542,21,69,80,100,6.4,1
S04543,17,63,67,76,3.2,1
S04544,17,97,100,98,9.0,1
S04545,19,59,71,67,0.7,1
S04546,21,53,74,65,3.8,1
S04547,19,65,100,97,7.4,1
S04548,19,63,58,79,1.3,1
S04549,17,65,75,59,2.2,1
S04550,21,77,73,79,6.1,1
S04551,17,84,83,65,5.8,1
S04552,19,100,93,83,7.5,1
S04553,21,92,89,83,8.2,1
S04554,19,51,52,79,1.7,1
S04555,20,81,40,80,0.7,1
S04556,22,81,91,71,7.1,1
S04557,21,69,67,79,3.4,1
S04558,21,73,79,90,6.4,1
S04559,22,50,82,47,1.9,1
S04560,19,63,65,87,5.0,1
S04561,20,62,86,61,5.3,1
S04562,18,43,71,74,6.1,1
S04563,22,75,75,67,5.4,1
S04564,17,89,64,59,5.2,1
S04565,19,58,62,84,3.7,1
S04566,22,91,67,53,1.2,1
S04567,22,77,78,60,1.4,1
S04568,21,73,80,75,4.6,1
S04569,17,57,75,81,3.9,1
S04570,17,57,100,67,5.4,1
S04571,17,67,77,76,3.4,1
S04572,22,84,72,80,7.0,1
S04573,18,87,70,77,8.7,1
S04574,16,81,74,82,3.3,1
S04575,19,82,49,90,2.3,1
S04576,16,67,51,67,1.6,1
S04577,22,87,85,74,6.4,1
S04578,16,70,87,67,4.7,1
S04579,22,64,62,76,2.3,1
S04580,16,87,68,82,6.7,1
S04581,17,59,62,54,1.9,1
S04582,20,86,76,60,5.8,1
S04583,17,64,79,82,5.5,1
S04584,17,76,71,70,7.5,1
S04585,21,46,51,59,1.0,1
S04586,21,83,100,100,8.9,1
S04587,16,80,93,74,7.2,1
S04588,22,78,81,80,2.6,1
S04589,17,64,43,56,2.2,1
S04590,16,58,64,84,4.6,1
S04591,21,71,100,93,8.3,1
S04592,20,84,96,93,8.5,1
S04593,19,87,82,71,5.4,1
S04594,16,100,86,95,8.7,1
S04595,20,38,52,66,0.6,1
S04596,19,63,60,83,0.8,1
S04597,18,87,87,83,9.2,1
S04598,16,83,93,99,7.9,1
S04599,16,61,76,65,4.8,1
S04600,18,83,75,82,7.7,1
S04601,18,80,100,84,9.6,1
S04602,16,83,100,80,7.8,1
S04603,18,100,100,85,8.5,1
S04604,17,93,94,100,7.7,1
S04605,19,86,73,72,2.1,1
S04606,19,95,75,100,8.4,1
S04607,19,67,58,68,2.4,1
S04608,17,98,89,100,9.0,1
S04609,22,65,83,78,4.9,1
S04610,18,58,76,73,6.9,1
S04611,20,85,73,88,5.2,1
S04612,18,39,69,81,1.4,1
S04613,16,82,71,78,3.3,1
S04614,21,100,98,100,9.8,1
S04615,19,83,84,100,9.6,1
S04616,18,64,66,68,3.5,1
S04617,20,95,89,84,10.0,1
S04618,16,78,89,91,8.5,1
S04619,17,87,76,99,6.3,1
S04620,22,66,54,66,0.9,1
S04621,17,74,93,96,9.1,1
S04622,20,68,100,79,5.8,1
S04623,16,90,97,91,8.8,1
S04624,19,100,68,81,8.4,1
S04625,18,96,93,93,8.4,1
S04626,16,55,78,92,7.1,1
S04627,22,65,58,54,3.3,1
S04628,17,75,80,55,3.7,1
S04629,22,59,71,52,3.4,1
S04630,22,47,89,78,0.7,1
S04631,20,70,78,69,6.0,1
S04632,20,80,81,87,7.1,1
S04633,18,78,100,100,8.6,1
S04634,20,70,64,69,1.8,1
S04635,20,67,66,84,5.7,1
S04636,16,45,49,53,0.6,1
S04637,19,56,58,68,1.4,1
S04638,18,77,69,52,1.0,1
S04639,16,91,100,63,7.4,1
S04640,19,67,72,65,1.3,1
S04641,22,88,92,87,7.3,1
S04642,16,55,81,63,2.9,1
S04643,21,83,98,80,8.8,1
S04644,16,78,77,84,8.2,1
S04645,20,100,91,83,9.6,1
S04646,19,94,85,97,8.9,1
S04647,18,73,100,95,9.4,1
S04648,18,100,79,100,8.7,1
